what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224399245671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1224399333562
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.project.buildAll,1224399336203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224399346703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224399464812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224399465562
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224399469578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224399469578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224399469640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224399473156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224399510140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224399921171
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400129859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400134578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400136593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400247671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400254046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400436187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400446718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400447375
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1224400456250
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224400459828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400461281
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400461296
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224400461343
