what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224401392234
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1224401393359
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224401396765
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1224401399390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224401401703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224402157375
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224403021859
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224403022468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224403023484
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224403023500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224403023562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224404079109
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224404084656
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224404105359
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224404106265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224404126062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224404128640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224404136875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1224404193812
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224404195953
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1224404198531
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224404210390
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1224404218546
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1224404219812
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1224404226546
